time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-03T01:49:17.500Z,37.6638333,-118.9071667,2.81,0.23,md,12,163,0.009014,0.03,nc,nc73105786,2018-11-03T02:58:11.084Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.68,0.95,0.292,12,reviewed,nc,nc
2018-11-03T01:49:10.400Z,15.2225,-93.7686,64.46,4.1,mb,,170,1.891,1.02,us,us2000i6aa,2018-11-03T02:11:15.040Z,"75km SSW of Tres Picos, Mexico",earthquake,6.1,15.9,0.151,12,reviewed,us,us
2018-11-03T01:47:28.090Z,37.6773333,-118.9155,5.27,0.28,md,8,230,0.005823,0.02,nc,nc73105781,2018-11-03T02:56:10.606Z,"7km NE of Mammoth Lakes, CA",earthquake,1.34,1.86,0.098,7,reviewed,nc,nc
2018-11-03T01:46:54.300Z,37.6606667,-118.9068333,2.11,0.13,md,7,218,0.005846,0.02,nc,nc73105776,2018-11-03T02:55:10.324Z,"7km ENE of Mammoth Lakes, CA",earthquake,1.11,1.13,0.14,6,reviewed,nc,nc
2018-11-03T01:44:56.572Z,64.4888,-151.2197,13.9,1.6,ml,,,,0.49,ak,ak20316828,2018-11-03T01:50:55.780Z,"63km SSW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T01:32:44.810Z,33.4823333,-116.4893333,14.13,0.94,ml,26,126,0.06712,0.1,ci,ci38347424,2018-11-05T18:45:45.539Z,"19km ESE of Anza, CA",earthquake,0.22,0.37,0.119,19,reviewed,ci,ci
2018-11-03T01:32:34.580Z,47.2006666666667,-119.477166666667,17.45,0.97,ml,11,137,,0.14,uw,uw61502266,2018-11-06T18:51:34.600Z,"12km W of Moses Lake North, Washington",earthquake,0.49,1.25,0.151360054724556,5,reviewed,uw,uw
2018-11-03T01:26:22.340Z,37.6616667,-118.9043333,3,0.29,md,16,194,0.006876,0.03,nc,nc73105771,2018-11-03T03:29:03.656Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.61,0.53,0.222,14,reviewed,nc,nc
2018-11-03T01:20:05.364Z,39.6495,-115.4634,5.2,1.4,ml,7,77.89,0.782,0.1795,nn,nn00664068,2018-11-04T02:05:37.686Z,"45km ENE of Eureka, Nevada",earthquake,,12.6,0.05,2,reviewed,nn,nn
2018-11-03T01:16:16.430Z,33.5016667,-116.7991667,2.87,1.19,ml,50,31,0.01072,0.2,ci,ci38347400,2018-11-03T14:26:16.660Z,"9km NE of Aguanga, CA",earthquake,0.19,0.55,0.155,27,reviewed,ci,ci
2018-11-03T01:13:52.110Z,37.6708333,-118.91,2.94,0.23,md,7,220,0.008952,0.02,nc,nc73105766,2018-11-03T02:51:08.957Z,"7km ENE of Mammoth Lakes, CA",earthquake,2.96,1.59,0.29,6,reviewed,nc,nc
2018-11-03T01:13:38.470Z,10.3513,-62.2049,27.32,4.5,mb,,63,1.85,0.81,us,us2000i69x,2018-11-03T20:26:44.302Z,"26km SSE of Guiria, Venezuela",earthquake,7.5,7.5,0.128,18,reviewed,us,us
2018-11-03T01:13:06.359Z,37.3925,-114.8559,0,1,ml,9,215.15,0.156,0.216,nn,nn00664062,2018-11-04T02:05:30.824Z,"27km E of Alamo, Nevada",earthquake,,0,0.34,4,reviewed,nn,nn
2018-11-03T01:10:05.690Z,37.1922,20.5976,10,4.6,mb,,109,2.283,0.99,us,us2000i69w,2018-11-03T01:27:06.040Z,"61km SSW of Lithakia, Greece",earthquake,5.9,1.9,0.089,37,reviewed,us,us
2018-11-03T01:09:22.430Z,33.5058333,-116.7958333,4.23,0.32,ml,19,61,0.07694,0.13,ci,ci38347368,2018-11-03T14:25:13.452Z,"10km NE of Aguanga, CA",earthquake,0.23,0.5,0.116,6,reviewed,ci,ci
2018-11-03T01:01:33.998Z,61.5603,-146.4116,16.1,2.3,ml,,,,0.97,ak,ak20316520,2018-11-03T01:06:11.749Z,"47km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T00:57:22.550Z,37.8853333,-118.4596667,9.36,1.86,md,31,167,0.08868,0.05,nc,nc73105761,2018-11-07T01:43:03.369Z,"41km NNE of Toms Place, CA",earthquake,0.48,1.06,0.207,25,reviewed,nc,nc
2018-11-03T00:45:29.850Z,36.6683333,-121.2971667,5.46,1.34,md,19,110,0.05906,0.06,nc,nc73105751,2018-11-03T23:11:03.172Z,"14km S of Tres Pinos, CA",earthquake,0.29,0.92,0.28,16,reviewed,nc,nc
2018-11-03T00:43:16.590Z,37.5145,-118.8781667,1.76,0.58,md,8,214,0.08488,0.03,nc,nc73105756,2018-11-03T02:49:38.862Z,"16km SSE of Mammoth Lakes, CA",earthquake,1.16,5.96,0.225,8,reviewed,nc,nc
2018-11-03T00:41:09.080Z,45.6793333333333,-122.898,22.81,1.55,ml,17,112,,0.09,uw,uw61502256,2018-11-06T19:05:58.160Z,"8km S of Scappoose, Oregon",earthquake,0.27,0.78,0.0659118726203574,7,reviewed,uw,uw
2018-11-03T00:38:58.731Z,60.1627,-141.4295,0,1.3,ml,,,,0.92,ak,ak20316518,2018-11-03T00:44:40.164Z,"56km ENE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-11-03T00:37:21.710Z,36.06,-120.6423333,-0.43,1.09,md,12,263,0.03841,0.14,nc,nc73105746,2018-11-03T03:36:46.296Z,"24km E of San Ardo, CA",earthquake,4.06,6.46,0.438,4,reviewed,nc,nc
2018-11-03T00:32:48.290Z,45.676,-122.894333333333,22.37,1.24,ml,11,113,,0.09,uw,uw61502246,2018-11-06T19:10:04.260Z,"8km S of Scappoose, Oregon",earthquake,0.36,1.2,0.015840462213335,4,reviewed,uw,uw
2018-11-03T00:32:40.550Z,47.2015,-119.4795,19.1,2.06,ml,26,64,,0.12,uw,uw61502251,2018-11-03T02:04:12.960Z,"12km W of Moses Lake North, Washington",earthquake,0.4,0.62,0.14308060050239,18,reviewed,uw,uw
2018-11-03T00:31:22.920Z,38.7566667,-122.7051667,0.44,1.19,md,22,65,0.01238,0.06,nc,nc73105741,2018-11-07T01:31:03.838Z,"2km SSW of Anderson Springs, CA",earthquake,0.15,0.31,0.181,7,reviewed,nc,nc
2018-11-03T00:31:13.633Z,39.2365,-120.0873,8,-0.3,ml,4,108.7,0.042,0.038,nn,nn00664043,2018-11-04T02:05:14.133Z,"3km W of Tahoe Vista, California",earthquake,,2.2,0.15,2,reviewed,nn,nn
2018-11-03T00:27:23.520Z,34.0228333,-117.1983333,14.09,0.81,ml,34,63,0.07246,0.19,ci,ci38347328,2018-11-05T15:53:52.593Z,"4km SSW of Redlands, CA",earthquake,0.28,0.44,0.052,8,reviewed,ci,ci
2018-11-03T00:22:44.160Z,37.6528333,-118.9098333,2.48,-0.15,md,6,118,0.003819,0.04,nc,nc73105736,2018-11-03T02:48:38.671Z,"6km ENE of Mammoth Lakes, CA",earthquake,1.28,2.75,0.224,5,reviewed,nc,nc
2018-11-03T00:20:23.180Z,64.5775,-152.1364,10.8,1.5,ml,,,,0.73,ak,ak20316214,2018-11-03T00:23:08.763Z,"66km S of Tanana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-03T00:19:49.430Z,37.6583333,-118.9043333,3.01,1.25,md,25,110,0.003636,0.04,nc,nc73105726,2018-11-06T01:29:03.073Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.21,0.36,0.195,20,reviewed,nc,nc
2018-11-03T00:17:06.450Z,37.6605,-118.9055,3.3,1.04,md,22,125,0.005621,0.04,nc,nc73105716,2018-11-06T00:00:15.521Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.43,0.34,0.207,17,reviewed,nc,nc
2018-11-03T00:17:04.530Z,39.2302,-120.0893,8.5,0.1,ml,4,116.83,0.036,0.0389,nn,nn00664042,2018-11-04T02:05:12.703Z,"3km WSW of Tahoe Vista, California",earthquake,,3.2,0,1,reviewed,nn,nn
2018-11-03T00:16:19.110Z,37.6525,-118.9043333,2.43,0.41,md,7,131,0.002626,0.03,nc,nc71109784,2018-11-03T02:47:38.046Z,"7km ENE of Mammoth Lakes, CA",earthquake,1.1,0.84,0.267,6,reviewed,nc,nc
2018-11-03T00:16:12.600Z,37.6493333,-118.9086667,1.89,-0.17,md,7,79,0.005991,0.03,nc,nc73105721,2018-11-03T02:46:06.950Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.86,1.41,0.181,6,reviewed,nc,nc
2018-11-03T00:13:45.800Z,37.6578333,-118.9058333,2.87,2.06,md,38,56,0.002956,0.05,nc,nc73105711,2018-11-06T22:23:04.117Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.19,0.26,0.253,34,reviewed,nc,nc
2018-11-03T00:07:53.300Z,17.982,-66.7438,16,2.23,md,4,209,0.189,0.23,pr,pr2018307000,2018-11-03T04:45:34.730Z,"3km WSW of Tallaboa, Puerto Rico",earthquake,1.48,4.64,0.36,3,reviewed,pr,pr
2018-11-02T23:59:07.290Z,33.5096667,-116.7946667,3.52,0.57,ml,27,36,0.00546,0.16,ci,ci38347272,2018-11-03T14:26:20.480Z,"10km NE of Aguanga, CA",earthquake,0.23,0.61,0.099,19,reviewed,ci,ci
2018-11-02T23:54:27.490Z,33.5013333,-116.7973333,2.63,1.37,ml,52,32,0.01129,0.21,ci,ci38347256,2018-11-03T14:27:24.340Z,"9km NE of Aguanga, CA",earthquake,0.2,0.38,0.137,26,reviewed,ci,ci
2018-11-02T23:53:58.760Z,33.506,-116.7986667,3.51,0.83,ml,33,60,0.006507,0.18,ci,ci38347248,2018-11-03T14:27:28.290Z,"9km NE of Aguanga, CA",earthquake,0.22,0.52,0.113,25,reviewed,ci,ci
2018-11-02T23:52:57.540Z,38.0101667,-122.2871667,7.45,0.51,md,12,96,0.01186,0.04,nc,nc73105701,2018-11-05T15:54:31.857Z,"1km S of Hercules, CA",earthquake,0.41,0.61,0.136,8,reviewed,nc,nc
2018-11-02T23:49:18.420Z,34.3185,-116.9611667,0.5,1.45,ml,54,33,0.06529,0.18,ci,ci38347240,2018-11-05T15:44:54.490Z,"10km NNW of Big Bear Lake, CA",earthquake,0.15,0.29,0.143,43,reviewed,ci,ci
2018-11-02T23:49:09.540Z,60.9856,-152.232,130.1,2.1,ml,,,,0.75,ak,ak20316212,2018-11-02T23:53:43.089Z,"60km WNW of Nikiski, Alaska",earthquake,,1.8,,,automatic,ak,ak
2018-11-02T23:42:48.770Z,33.4885,-116.7901667,4.63,0.64,ml,25,48,0.02528,0.15,ci,ci38347224,2018-11-03T14:26:22.747Z,"9km NE of Aguanga, CA",earthquake,0.21,0.43,0.12,20,reviewed,ci,ci
2018-11-02T23:42:01.185Z,59.9715,-140.8562,8.3,1.5,ml,,,,0.81,ak,ak20316210,2018-11-02T23:46:59.197Z,"79km NW of Yakutat, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-02T23:40:22.440Z,33.4958333,-116.7881667,5.43,0.25,ml,17,95,0.01938,0.16,ci,ci38347216,2018-11-05T15:16:49.331Z,"9km NE of Aguanga, CA",earthquake,0.28,0.72,0.074,3,reviewed,ci,ci
2018-11-02T23:33:06.957Z,59.3427,-136.4466,4,2.1,ml,,,,0.83,ak,ak20316208,2018-11-02T23:36:03.276Z,"58km WNW of Haines, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-02T23:19:14.770Z,36.3661667,-120.9441667,6.35,1.66,md,13,119,0.08407,0.04,nc,nc73105681,2018-11-03T03:16:02.580Z,"24km NE of King City, CA",earthquake,0.32,0.84,0.205,13,reviewed,nc,nc
2018-11-02T23:19:02.540Z,38.7828333,-122.8818333,4.56,0.94,md,29,195,0.02342,0.05,nc,nc73105676,2018-11-06T00:10:45.351Z,"11km W of The Geysers, CA",earthquake,0.34,0.51,0.043,4,reviewed,nc,nc
2018-11-02T23:13:06.210Z,37.5598333,-121.6815,2.32,1.01,md,17,54,0.08521,0.07,nc,nc73105671,2018-11-06T00:18:18.214Z,"16km SSE of Livermore, CA",earthquake,0.22,0.96,0.133,14,reviewed,nc,nc
2018-11-02T23:10:43.720Z,36.69,-121.318,4.76,1.16,md,19,106,0.07902,0.06,nc,nc73105666,2018-11-03T22:37:02.968Z,"11km S of Tres Pinos, CA",earthquake,0.28,1.25,0.231,16,reviewed,nc,nc
2018-11-02T23:09:20.573Z,65.018,-147.2936,0.1,1.5,ml,,,,0.53,ak,ak20315923,2018-11-02T23:16:42.812Z,"26km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-02T23:07:06.790Z,33.4953333,-116.7881667,5.01,0.33,ml,23,77,0.01981,0.11,ci,ci38347168,2018-11-05T18:06:34.682Z,"9km NE of Aguanga, CA",earthquake,0.19,0.67,0.077,6,reviewed,ci,ci
2018-11-02T23:00:12.440Z,37.6551667,-118.9046667,3.02,1.6,md,34,56,0.0009174,0.05,nc,nc73105656,2018-11-06T22:23:03.468Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.18,0.25,0.335,30,reviewed,nc,nc
2018-11-02T22:58:26.300Z,37.6596667,-118.9041667,3.32,1.08,md,24,85,0.00495,0.04,nc,nc73105651,2018-11-06T00:28:25.494Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.25,0.32,0.228,20,reviewed,nc,nc
2018-11-02T22:55:04.170Z,47.3153333333333,-123.803,31.25,1.89,ml,13,138,,0.28,uw,uw61502211,2018-11-05T20:08:52.360Z,"17km S of Quinault Census Designated Place, Washington",earthquake,0.65,1.27,0.139100343327401,9,reviewed,uw,uw
2018-11-02T22:54:18.304Z,61.2824,-150.0985,35.8,1.5,ml,,,,0.71,ak,ak20315921,2018-11-02T22:57:32.204Z,"12km NW of Anchorage, Alaska",earthquake,,6.5,,,automatic,ak,ak
2018-11-02T22:35:34.306Z,37.5061,-117.1048,11.9,0.2,ml,8,233.37,0.473,0.1077,nn,nn00664020,2018-11-03T02:05:02.940Z,"25km SSE of Goldfield, Nevada",earthquake,,1.9,0.27,5,reviewed,nn,nn
2018-11-02T22:35:10.220Z,34.1017,83.9207,14.92,4.6,mb,,80,6.606,0.77,us,us2000i684,2018-11-04T01:25:56.040Z,"205km N of Luring, China",earthquake,7.6,1.6,0.07,62,reviewed,us,us
2018-11-02T22:32:03.134Z,37.0404,-116.3874,5.9,0.2,ml,16,83.15,0.042,0.1464,nn,nn00664003,2018-11-03T02:04:51.227Z,"36km ENE of Beatty, Nevada",earthquake,,1.2,0.21,11,reviewed,nn,nn
2018-11-02T22:28:39.770Z,33.515,-116.79,3.07,0.12,ml,8,123,0.009036,0.07,ci,ci38347088,2018-11-02T23:36:43.609Z,"11km NE of Aguanga, CA",earthquake,0.31,0.46,0.012,2,reviewed,ci,ci
2018-11-02T22:20:47.870Z,37.662,-118.904,3.04,0.81,md,16,125,0.007251,0.05,nc,nc73105646,2018-11-05T16:25:37.610Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.84,0.45,0.144,14,reviewed,nc,nc
2018-11-02T22:18:26.280Z,5.8989,126.5743,85.72,4.3,mb,,113,1.526,0.86,us,us2000i67w,2018-11-04T01:24:44.040Z,"67km SE of Pondaguitan, Philippines",earthquake,11.5,10.3,0.138,15,reviewed,us,us
2018-11-02T22:17:32.050Z,37.652,-118.9081667,1.86,0.68,md,7,93,0.003445,0.04,nc,nc71109779,2018-11-03T02:37:35.425Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.65,0.84,0.113,5,reviewed,nc,nc
2018-11-02T22:17:26.360Z,37.6558333,-118.9075,2.7,0.25,md,7,175,0.00168,0.05,nc,nc73105641,2018-11-03T02:36:04.917Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.93,1.36,0.246,5,reviewed,nc,nc
2018-11-02T22:16:07.100Z,37.6686667,-118.9108333,3.01,0.18,md,7,213,0.01118,0.02,nc,nc73105636,2018-11-03T02:31:34.361Z,"7km ENE of Mammoth Lakes, CA",earthquake,1.57,0.97,0.217,6,reviewed,nc,nc
2018-11-02T22:10:01.140Z,37.6475,-118.9175,1.93,0.13,md,7,94,0.01187,0.03,nc,nc73105631,2018-11-03T02:33:34.686Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.8,1.41,0.232,6,reviewed,nc,nc
2018-11-02T22:09:00.780Z,37.6621667,-118.9036667,2.92,0.39,md,14,180,0.007469,0.02,nc,nc73105621,2018-11-05T16:30:02.772Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.56,0.44,0.316,15,reviewed,nc,nc
2018-11-02T22:07:33.860Z,37.6571667,-118.9101667,2.27,0.55,md,12,143,0.004179,0.04,nc,nc73105626,2018-11-03T02:29:33.582Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.54,0.47,0.172,12,reviewed,nc,nc
2018-11-02T22:05:48.180Z,37.6553333,-118.9063333,2.83,0.82,md,21,135,0.0006456,0.06,nc,nc73105616,2018-11-03T02:25:32.569Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.41,0.45,0.272,17,reviewed,nc,nc
2018-11-02T22:05:43.290Z,36.023,-120.6111667,8.74,0.51,md,14,280,0.04251,0.08,nc,nc73105601,2018-11-06T03:42:03.456Z,"21km NW of Parkfield, CA",earthquake,0.63,0.73,0.16,4,reviewed,nc,nc
2018-11-02T22:03:56.963Z,65.8697,-156.3758,6,1.6,ml,,,,0.82,ak,ak20315757,2018-11-02T22:16:27.654Z,"117km SSE of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-02T21:58:10.720Z,37.657,-118.9058333,2.8,1.76,md,34,88,0.002124,0.05,nc,nc73105596,2018-11-07T00:42:02.774Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.2,0.22,0.358,33,reviewed,nc,nc
2018-11-02T21:56:56.010Z,49.278,-120.785,-1.13,2.42,ml,8,227,,0.18,uw,uw61502196,2018-11-05T19:55:29.230Z,"28km SW of Princeton, Canada",explosion,2.65,31.61,0.278014780389318,7,reviewed,uw,uw
2018-11-02T21:54:25.170Z,33.5125,-116.7973333,4.35,0.55,ml,35,36,0.002524,0.14,ci,ci38347056,2018-11-05T15:11:30.298Z,"10km NE of Aguanga, CA",earthquake,0.17,0.27,0.088,11,reviewed,ci,ci
2018-11-02T21:46:57.230Z,36.6715,-121.3123333,5.14,1.47,md,27,86,0.06054,0.06,nc,nc73105586,2018-11-06T04:40:03.784Z,"13km S of Tres Pinos, CA",earthquake,0.2,0.68,0.276,24,reviewed,nc,nc
2018-11-02T21:33:36.320Z,-1.2599,120.4924,10,4.9,mb,,52,2.289,0.86,us,us2000i66d,2018-11-04T01:23:39.040Z,"25km NW of Kasiguncu, Indonesia",earthquake,3.9,1.9,0.068,68,reviewed,us,us
2018-11-02T21:32:50.570Z,37.661,-118.9018333,3.04,1.08,md,22,113,0.006865,0.04,nc,nc73105576,2018-11-06T22:00:03.319Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.42,0.31,0.208,20,reviewed,nc,nc
2018-11-02T21:30:22.000Z,37.6533333,-118.9105,1.92,0.53,md,10,128,0.004063,0.05,nc,nc73105571,2018-11-02T23:47:40.949Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.66,0.8,0.264,9,reviewed,nc,nc
2018-11-02T21:22:01.520Z,37.6586667,-122.5321667,9.96,1.35,md,25,115,0.04336,0.05,nc,nc73105561,2018-11-06T21:48:02.219Z,"6km NW of Pacifica, CA",earthquake,0.18,0.33,0.207,18,reviewed,nc,nc
2018-11-02T21:21:02.510Z,37.6515,-118.911,2.13,0.34,md,12,108,0.00535,0.03,nc,nc73105566,2018-11-02T23:44:40.452Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.44,0.63,0.095,9,reviewed,nc,nc
2018-11-02T21:18:56.404Z,36.6624,-115.5994,14.5,0.5,ml,12,182.77,0.291,0.2188,nn,nn00663985,2018-11-03T02:04:30.727Z,"61km NE of Pahrump, Nevada",earthquake,,11.2,0.14,5,reviewed,nn,nn
2018-11-02T21:18:36.390Z,43.6495,-123.406833333333,5.52,2.13,ml,4,239,,0,uw,uw61502217,2018-11-05T19:10:24.040Z,"7km W of Drain, Oregon",explosion,1.23,1.34,0.0858771558090634,2,reviewed,uw,uw
2018-11-02T21:16:38.410Z,37.5593333,-121.681,2.13,1.5,md,25,55,0.08462,0.09,nc,nc73105556,2018-11-06T23:34:02.450Z,"16km SSE of Livermore, CA",earthquake,0.16,0.92,0.219,25,reviewed,nc,nc
2018-11-02T21:15:24.970Z,37.6573333,-118.9093333,2.7,0.34,md,18,96,0.003751,0.07,nc,nc73105551,2018-11-05T22:05:03.553Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.29,0.6,0.205,16,reviewed,nc,nc
2018-11-02T21:11:02.100Z,-24.3439,-67.1158,174.63,4.4,mb,,44,1.694,1.32,us,us2000i660,2018-11-04T01:18:26.040Z,"82km W of San Antonio de los Cobres, Argentina",earthquake,4.2,7.5,0.077,49,reviewed,us,us
2018-11-02T21:07:28.360Z,37.657,-118.9061667,2.53,0.54,md,18,136,0.002147,0.05,nc,nc73105546,2018-11-02T23:39:40.288Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.46,0.19,0.233,15,reviewed,nc,nc
2018-11-02T21:06:31.490Z,-1.3005,120.5598,10,4.9,mb,,36,2.226,0.89,us,us2000i65x,2018-11-04T23:14:58.063Z,"17km NW of Kasiguncu, Indonesia",earthquake,6,1.9,0.056,102,reviewed,us,us
2018-11-02T21:00:48.250Z,36.0153333,-120.1123333,19.29,1.61,md,23,167,0.2015,0.09,nc,nc73105541,2018-11-03T03:06:02.519Z,"2km NE of Avenal, CA",earthquake,1.13,1.89,0.057,7,reviewed,nc,nc
2018-11-02T20:50:40.703Z,61.5745,-150.5156,51.4,1.6,ml,,,,0.62,ak,ak20315177,2018-11-02T21:00:03.355Z,"30km WNW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-02T20:46:21.220Z,44.6075,-110.4595,2.5,0.96,md,6,152,0.05997,0.12,uu,uu60303347,2018-11-02T22:42:49.640Z,"33km ENE of Old Faithful Geyser, Wyoming",earthquake,0.9,31.61,0.446,3,reviewed,uu,uu
2018-11-02T20:41:45.230Z,36.6806667,-121.3063333,4.15,1.81,md,37,65,0.06999,0.05,nc,nc73105536,2018-11-03T21:14:02.469Z,"12km S of Tres Pinos, CA",earthquake,0.23,0.83,0.226,40,reviewed,nc,nc
2018-11-02T20:37:12.300Z,-24.1162,-67.1084,204.21,4.4,mb,,50,1.519,1.05,us,us2000i65a,2018-11-03T17:38:05.040Z,"81km W of San Antonio de los Cobres, Argentina",earthquake,8.1,8.7,0.161,11,reviewed,us,us
2018-11-02T20:35:36.150Z,33.4893333,-116.7853333,4.13,0.14,ml,22,59,0.02618,0.11,ci,ci38346952,2018-11-02T20:59:36.875Z,"9km NE of Aguanga, CA",earthquake,0.16,0.3,0.186,3,reviewed,ci,ci
2018-11-02T20:33:23.640Z,36.6865,-121.3213333,5.23,1.08,md,20,111,0.07568,0.05,nc,nc73105531,2018-11-06T00:17:18.703Z,"12km S of Tres Pinos, CA",earthquake,0.26,0.9,0.259,17,reviewed,nc,nc
2018-11-02T20:32:30.220Z,36.685,-121.3215,5.06,1.47,md,24,104,0.07419,0.08,nc,nc73105526,2018-11-03T23:32:02.289Z,"12km S of Tres Pinos, CA",earthquake,0.24,1.09,0.231,21,reviewed,nc,nc
2018-11-02T20:30:04.090Z,33.4888333,-116.7948333,2.58,0.16,ml,19,98,0.02392,0.14,ci,ci38346936,2018-11-02T20:56:00.853Z,"8km NE of Aguanga, CA",earthquake,0.22,0.38,0.076,4,reviewed,ci,ci
2018-11-02T20:29:12.580Z,36.6673333,-121.2991667,0.63,0.78,md,14,162,0.05772,0.05,nc,nc73105521,2018-11-05T19:41:03.031Z,"14km S of Tres Pinos, CA",earthquake,0.41,1.6,0.246,13,reviewed,nc,nc
2018-11-02T20:25:42.940Z,36.4121667,-120.99,4.34,1.59,md,20,87,0.0266,0.11,nc,nc73105516,2018-11-03T23:59:02.434Z,"19km SE of Pinnacles, CA",earthquake,0.53,2.12,0.19,20,reviewed,nc,nc
2018-11-02T20:23:06.300Z,39.2963,-114.6964,0,2.6,ml,10,146.76,0.277,1.9822,nn,nn00663977,2018-11-03T02:04:22.580Z,"13km SSE of McGill, Nevada",explosion,,0,0.7,3,reviewed,nn,nn
2018-11-02T20:07:45.100Z,33.4965,-116.7965,4.1,1.38,ml,52,33,0.01615,0.2,ci,ci38346904,2018-11-02T20:20:51.500Z,"9km NE of Aguanga, CA",earthquake,0.19,0.45,0.136,26,reviewed,ci,ci
2018-11-02T20:06:44.780Z,33.4871667,-116.789,5.24,1.02,ml,39,37,0.08918,0.15,ci,ci38346896,2018-11-02T20:21:58.210Z,"9km NE of Aguanga, CA",earthquake,0.17,0.97,0.185,26,reviewed,ci,ci
2018-11-02T20:05:14.610Z,36.6771667,-121.3063333,4.09,1.52,md,25,105,0.06651,0.09,nc,nc73105511,2018-11-06T00:55:03.756Z,"13km S of Tres Pinos, CA",earthquake,0.29,1.19,0.259,23,reviewed,nc,nc
2018-11-02T20:00:45.330Z,33.491,-116.798,3.41,1.86,ml,69,35,0.0214,0.23,ci,ci38346880,2018-11-02T20:20:54.430Z,"8km NE of Aguanga, CA",earthquake,0.2,0.58,0.128,26,reviewed,ci,ci
2018-11-02T19:56:09.400Z,19.2041664,-155.466507,33.57,1.77,ml,47,100,0.04868,0.12,hv,hv70680477,2018-11-02T20:01:49.010Z,"1km E of Pahala, Hawaii",earthquake,0.54,0.85,5.19,3,automatic,hv,hv
2018-11-02T19:51:27.429Z,38.3975,-118.9204,10.6,0.6,ml,6,170.89,0.357,0.1949,nn,nn00664019,2018-11-03T02:05:01.411Z,"29km WSW of Hawthorne, Nevada",earthquake,,12,0.08,2,reviewed,nn,nn
2018-11-02T19:48:49.840Z,33.7336667,-116.8291667,15.92,0.85,ml,32,85,0.09157,0.18,ci,ci38346864,2018-11-02T20:22:01.610Z,"6km ESE of Valle Vista, CA",earthquake,0.36,0.46,0.132,23,reviewed,ci,ci
2018-11-02T19:42:09.430Z,38.8121681,-122.8164978,2.98,0.9,md,13,88,0.01044,0.03,nc,nc73105496,2018-11-02T20:04:04.228Z,"6km NW of The Geysers, CA",earthquake,0.47,0.96,,1,automatic,nc,nc
2018-11-02T19:39:50.510Z,38.833168,-122.8321686,0.44,0.56,md,10,124,0.006002,0.04,nc,nc73105491,2018-11-02T19:54:03.174Z,"9km NW of The Geysers, CA",earthquake,0.26,0.53,,1,automatic,nc,nc
2018-11-02T19:29:31.720Z,-18.1639,-178.3432,595.98,4.3,mb,,82,3.455,0.59,us,us2000i63v,2018-11-03T17:06:01.040Z,"277km N of Ndoi Island, Fiji",earthquake,11.9,7.2,0.049,117,reviewed,us,us
2018-11-02T19:27:16.520Z,37.0576667,-121.4838333,8.63,1.6,md,49,49,0.03222,0.06,nc,nc73105486,2018-11-06T23:06:02.721Z,"10km NE of Gilroy, CA",earthquake,0.15,0.31,0.262,41,reviewed,nc,nc
2018-11-02T19:25:21.940Z,58.188,-155.3751667,0.6,0.42,ml,5,219,0.03329,0.09,av,av61810531,2018-11-03T00:08:46.280Z,"93km SE of King Salmon, Alaska",earthquake,0.92,0.85,0.346,5,reviewed,av,av
2018-11-02T19:23:36.670Z,33.5038333,-116.7976667,2.67,0.37,ml,21,99,0.008804,0.11,ci,ci38346824,2018-11-02T20:52:09.474Z,"9km NE of Aguanga, CA",earthquake,0.15,0.13,0.029,5,reviewed,ci,ci
