time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-06T07:16:19.790Z,32.9573333,-115.904,8.34,1.06,ml,26,71,0.06706,0.18,ci,ci38351120,2018-11-06T16:47:03.684Z,"26km NNE of Ocotillo, CA",earthquake,0.3,0.84,0.19,8,reviewed,ci,ci
2018-11-06T07:15:06.362Z,61.0601,-151.0421,15.8,1.3,ml,,,,0.22,ak,ak20333195,2018-11-06T07:18:28.455Z,"43km NNE of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T07:12:05.890Z,37.191,-119.7335,20.09,1.87,md,7,116,0.1997,0.08,nc,nc73107401,2018-11-06T18:49:02.943Z,"4km E of Yosemite Lakes, CA",earthquake,0.28,0.47,0.062,5,reviewed,nc,nc
2018-11-06T07:11:24.840Z,33.4955,-116.79,3.98,0.13,ml,21,57,0.01892,0.11,ci,ci38351112,2018-11-06T16:28:44.146Z,"9km NE of Aguanga, CA",earthquake,0.2,0.35,0.061,7,reviewed,ci,ci
2018-11-06T07:05:29.005Z,69.5427,-144.8672,0,2.5,ml,,,,0.85,ak,ak20333192,2018-11-06T07:18:28.235Z,"81km SW of Kaktovik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-11-06T07:02:58.739Z,40.2883,-119.6575,0,0.6,ml,3,319.6,0.367,0.1254,nn,nn00664502,2018-11-07T02:05:16.676Z,"40km SW of Gerlach-Empire, Nevada",earthquake,,0,0.15,2,reviewed,nn,nn
2018-11-06T07:02:16.740Z,34.2083333,-116.8435,3.88,1.35,ml,39,43,0.08363,0.2,ci,ci38351104,2018-11-06T13:59:19.530Z,"6km S of Big Bear City, CA",earthquake,0.28,0.85,0.146,27,reviewed,ci,ci
2018-11-06T06:55:23.322Z,40.3268,-119.6852,3.8,2.8,ml,16,77.52,0.397,0.1466,nn,nn00664430,2018-11-07T02:04:35.833Z,"38km SW of Gerlach-Empire, Nevada",earthquake,,2.9,0.15,7,reviewed,nn,nn
2018-11-06T06:46:21.690Z,36.1506667,-118.0695,0.36,1.71,ml,19,109,0.1769,0.17,ci,ci38351088,2018-11-06T13:59:48.634Z,"16km SSW of Olancha, CA",earthquake,0.29,0.61,0.257,25,reviewed,ci,ci
2018-11-06T06:38:26.000Z,38.8058319,-122.7914963,1.37,1.18,md,20,58,0.01124,0.04,nc,nc73107391,2018-11-06T09:48:03.216Z,"4km NW of The Geysers, CA",earthquake,0.2,0.42,0.22,4,automatic,nc,nc
2018-11-06T06:35:51.550Z,36.1476667,-118.0665,0.59,3.48,ml,32,76,0.1739,0.17,ci,ci38351080,2018-11-07T01:33:57.969Z,"16km NW of Coso Junction, CA",earthquake,0.18,0.5,0.14,302,reviewed,ci,ci
2018-11-06T06:35:30.335Z,62.7448,-149.3873,15,0.6,ml,,,,0.9,ak,ak20333183,2018-11-06T18:51:36.160Z,"59km NE of Talkeetna, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-11-06T06:22:11.480Z,46.5811666666667,-119.827,7.2,0.48,ml,10,174,,0.05,uw,uw61502616,2018-11-06T18:12:38.980Z,"12km SSE of Desert Aire, Washington",earthquake,0.28,0.2,0.0776386371610859,8,reviewed,uw,uw
2018-11-06T06:18:11.091Z,40.3057,-119.7104,4,2.1,ml,16,159.26,0.372,0.2279,nn,nn00664406,2018-11-07T02:04:31.879Z,"41km SW of Gerlach-Empire, Nevada",earthquake,,7.3,0.24,8,reviewed,nn,nn
2018-11-06T06:14:28.780Z,38.8248329,-122.8050003,2.19,1.41,md,27,65,0.004215,0.04,nc,nc73107366,2018-11-06T07:44:02.749Z,"7km NW of The Geysers, CA",earthquake,0.23,0.34,0.08,5,automatic,nc,nc
2018-11-06T06:13:59.469Z,61.9641,-150.2919,30.9,1.4,ml,,,,0.62,ak,ak20333180,2018-11-06T06:19:39.071Z,"27km NNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T06:12:19.120Z,40.3798333,-120.7548333,-0.16,2.01,md,18,91,0.1946,0.12,nc,nc73107361,2018-11-07T02:04:29.242Z,"10km WSW of Susanville, CA",earthquake,0.42,4.45,0.067,14,reviewed,nc,nc
2018-11-06T05:53:38.380Z,38.8310013,-122.7983322,1.25,0.23,md,9,90,0.009677,0.01,nc,nc73107351,2018-11-06T06:08:03.493Z,"7km W of Cobb, CA",earthquake,0.32,0.91,,1,automatic,nc,nc
2018-11-06T05:43:44.000Z,32.9076,90.3416,10,4.7,mb,,88,3.264,1.19,us,us2000i7bi,2018-11-06T06:50:19.040Z,"136km NNE of Pubu, China",earthquake,9.8,1.9,0.064,74,reviewed,us,us
2018-11-06T05:41:00.690Z,29.2926,130.5364,35,4.8,mb,,115,3.16,0.76,us,us2000i7bj,2018-11-06T06:05:40.040Z,"145km NE of Naze, Japan",earthquake,8.5,2,0.055,101,reviewed,us,us
2018-11-06T05:36:52.480Z,38.809166,-122.8201675,1.68,0.89,md,13,85,0.007046,0.03,nc,nc73107346,2018-11-06T05:54:03.412Z,"7km WNW of The Geysers, CA",earthquake,0.4,0.61,0.13,2,automatic,nc,nc
2018-11-06T05:32:18.500Z,37.834,-121.9783333,7.1,1.19,md,22,85,0.02314,0.09,nc,nc73107341,2018-11-07T01:22:03.249Z,"2km W of Diablo, CA",earthquake,0.24,0.3,0.21,14,reviewed,nc,nc
2018-11-06T05:29:32.630Z,38.8106651,-122.8215027,1.86,0.78,md,13,79,0.006259,0.03,nc,nc73107336,2018-11-06T05:44:03.163Z,"7km WNW of The Geysers, CA",earthquake,0.31,0.55,0.02,3,automatic,nc,nc
2018-11-06T05:17:27.190Z,40.3746667,-120.7981667,1.71,1.74,md,13,117,0.3368,0.15,nc,nc73107331,2018-11-07T02:04:26.991Z,"14km WSW of Susanville, CA",earthquake,0.86,31.61,0.088,10,reviewed,nc,nc
2018-11-06T05:13:44.520Z,34.0275,-117.2303333,13.24,1.1,ml,44,41,0.0891,0.13,ci,ci38351056,2018-11-06T16:55:22.730Z,"4km SE of Loma Linda, CA",earthquake,0.2,0.4,0.213,22,reviewed,ci,ci
2018-11-06T05:12:46.850Z,32.9551667,-115.8981667,10.06,1.18,ml,32,40,0.08325,0.21,ci,ci38351048,2018-11-06T17:08:10.692Z,"26km NNE of Ocotillo, CA",earthquake,0.24,0.63,0.174,18,reviewed,ci,ci
2018-11-06T05:01:02.100Z,15.5704,-94.5917,10,4.3,mb,,180,2.465,1.05,us,us2000i7b4,2018-11-06T06:37:16.040Z,"73km S of San Francisco del Mar, Mexico",earthquake,8.3,2,0.071,56,reviewed,us,us
2018-11-06T04:58:03.000Z,40.3653333,-120.7315,0.65,1.96,md,16,130,0.3009,0.2,nc,nc73107316,2018-11-06T17:15:05.180Z,"9km SW of Susanville, CA",earthquake,0.89,7.11,0.143,10,reviewed,nc,nc
2018-11-06T04:53:21.311Z,40.3738,-120.7566,0,1.1,ml,8,164.83,0.344,0.2026,nn,nn00664497,2018-11-07T02:05:15.314Z,"9km WSW of Susanville, California",earthquake,,2.6,0.02,2,reviewed,nn,nn
2018-11-06T04:53:01.825Z,61.402,-151.8279,108.9,3,ml,,,,0.59,ak,ak20333130,2018-11-06T05:15:09.453Z,"84km NNW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
